ID,alpha,benign,bullying,conspiracy,ed_risk,extremist,gamergate,hate_speech,incel_misogyny,misinfo,pro_ana,recovery_ed,trad,Usage
14714,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14715,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14716,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14717,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
14718,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14719,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14720,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14721,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14722,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14723,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14724,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14725,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14726,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14727,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
14728,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14729,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14730,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14731,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14732,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14733,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
14734,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14735,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14736,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
14737,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
14738,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14739,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14740,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14741,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14742,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14743,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14744,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14745,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14746,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14747,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14748,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14749,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14750,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14751,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14752,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14753,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14754,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14755,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14756,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14757,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
14758,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14759,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
14760,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14761,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
14762,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14763,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14764,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14765,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14766,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14767,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14768,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14769,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14770,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14771,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14772,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14773,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14774,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14775,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14776,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
14777,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14778,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14779,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14780,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14781,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14782,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14783,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14784,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14785,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14786,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14787,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14788,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14789,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14790,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14791,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14792,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14793,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14794,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14795,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14796,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14797,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14798,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14799,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14800,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14801,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14802,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14803,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14804,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14805,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14806,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
14807,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
14808,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14809,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14810,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14811,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
14812,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14813,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14814,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14815,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14816,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14817,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14818,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14819,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14820,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14821,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14822,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
14823,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14824,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14825,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14826,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
14827,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14828,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
14829,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14830,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14831,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14832,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14833,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14834,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
14835,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14836,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
14837,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14838,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14839,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14840,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14841,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14842,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14843,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14844,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14845,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14846,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14847,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14848,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14849,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14850,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14851,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14852,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14853,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14854,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
14855,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14856,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14857,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14858,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
14859,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14860,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14861,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14862,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14863,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14864,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14865,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14866,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14867,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14868,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14869,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14870,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14871,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14872,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14873,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14874,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
14875,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14876,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14877,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14878,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14879,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
14880,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
14881,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14882,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14883,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14884,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14885,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14886,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14887,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
14888,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14889,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
14890,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14891,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14892,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14893,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14894,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
14895,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14896,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14897,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14898,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14899,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14900,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14901,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14902,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14903,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14904,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14905,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14906,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14907,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14908,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14909,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14910,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14911,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14912,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14913,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14914,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14915,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14916,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14917,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
14918,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14919,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14920,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14921,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14922,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14923,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14924,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14925,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14926,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14927,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14928,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14929,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14930,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14931,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14932,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14933,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
14934,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14935,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14936,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14937,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14938,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
14939,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14940,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14941,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14942,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14943,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14944,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14945,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14946,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14947,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14948,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14949,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14950,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14951,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14952,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14953,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14954,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14955,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14956,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14957,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14958,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14959,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14960,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14961,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14962,0,0,1,0,0,0,0,0,1,0,0,0,0,Public
14963,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14964,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14965,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14966,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14967,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14968,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14969,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14970,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14971,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14972,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14973,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14974,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14975,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14976,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
14977,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
14978,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14979,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
14980,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14981,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
14982,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
14983,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14984,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14985,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14986,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
14987,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
14988,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
14989,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14990,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
14991,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
14992,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
14993,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
14994,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
14995,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
14996,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
14997,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
14998,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
14999,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15000,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15001,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15002,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15003,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15004,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
15005,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15006,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15007,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15008,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15009,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15010,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15011,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15012,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
15013,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15014,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15015,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
15016,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15017,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15018,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15019,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15020,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
15021,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15022,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15023,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
15024,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15025,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15026,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
15027,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15028,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15029,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15030,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15031,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
15032,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15033,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15034,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15035,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15036,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15037,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15038,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15039,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15040,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
15041,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15042,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
15043,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15044,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15045,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15046,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15047,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15048,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15049,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15050,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15051,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15052,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
15053,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15054,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15055,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
15056,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15057,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15058,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
15059,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
15060,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
15061,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15062,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
15063,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
15064,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15065,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15066,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15067,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15068,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15069,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
15070,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15071,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15072,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15073,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
15074,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15075,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15076,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15077,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15078,0,0,0,0,0,0,0,0,1,0,0,0,0,Public
15079,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
15080,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
15081,0,0,1,0,0,0,0,0,1,0,0,0,0,Public
15082,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15083,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
15084,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
15085,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
15086,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15087,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
15088,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15089,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15090,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15091,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15092,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
15093,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15094,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15095,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
15096,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15097,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15098,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15099,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
15100,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
15101,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15102,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15103,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15104,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15105,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15106,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
15107,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
15108,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15109,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15110,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15111,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15112,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15113,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
15114,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15115,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15116,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15117,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15118,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15119,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
15120,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15121,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15122,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
15123,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15124,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
15125,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
15126,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
15127,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15128,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
15129,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15130,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15131,0,0,0,0,0,0,0,0,1,0,0,0,0,Public
15132,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15133,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15134,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
15135,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15136,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
15137,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15138,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
15139,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
15140,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
15141,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15142,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
15143,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15144,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
15145,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
15146,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
15147,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
15148,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
